Stroop 2,gsr,15,consensus,0.0
rest1,gsr,15,consensus,0.0
rest2,gsr,15,consensus,0.0
rest3,gsr,15,consensus,0.0
rest4,gsr,15,consensus,0.0
rest5,gsr,15,consensus,0.0
rest6,gsr,15,consensus,0.0
sing-a-song 1,gsr,15,consensus,0.0
Arithmetic,gsr,16,consensus,0.0
Cry 7-2,gsr,16,consensus,0.0
Eating 3,gsr,16,consensus,0.0
Game 4,gsr,16,consensus,0.0
Ice Bucket 6,gsr,16,consensus,0.0
Prepare Speech,gsr,16,consensus,0.0
Social Conversation 5,gsr,16,consensus,0.0
Speech,gsr,16,consensus,0.0
Stroop 2,gsr,16,consensus,0.0
rest1,gsr,16,consensus,0.0
rest2,gsr,16,consensus,0.0
rest3,gsr,16,consensus,0.0
rest4,gsr,16,consensus,0.0
rest5,gsr,16,consensus,0.0
rest6,gsr,16,consensus,0.0
sing-a-song 1,gsr,16,consensus,0.0
Arithmetic,gsr,17,consensus,0.0
Cry 7-2,gsr,17,consensus,0.0
Eating 3,gsr,17,consensus,0.0
Game 4,gsr,17,consensus,0.0
Ice Bucket 6,gsr,17,consensus,0.0
Prepare Speech,gsr,17,consensus,0.0
Social Conversation 5,gsr,17,consensus,0.0
Speech,gsr,17,consensus,0.0
Stroop 2,gsr,17,consensus,0.0
rest1,gsr,17,consensus,0.0
rest2,gsr,17,consensus,0.0
rest3,gsr,17,consensus,0.0
rest4,gsr,17,consensus,0.0
rest5,gsr,17,consensus,0.0
rest6,gsr,17,consensus,0.0
sing-a-song 1,gsr,17,consensus,0.0
